AnnoS;CorsoTIPO;ClasseNUMERO;ClasseNOME;SESSO;Lau
2020;Laurea Magistrale - dm 270/04;LM-76;Scienze economiche per l'ambiente e la cultura;F;329
2020;Laurea Magistrale - dm 270/04;LM-76;Scienze economiche per l'ambiente e la cultura;M;120
2020;Laurea Magistrale - dm 270/04;LM-77;Scienze economico-aziendali;F;7988
2020;Laurea Magistrale - dm 270/04;LM-77;Scienze economico-aziendali;M;8097
2020;Laurea Magistrale - dm 270/04;LM-78;Scienze filosofiche;F;678
2020;Laurea Magistrale - dm 270/04;LM-78;Scienze filosofiche;M;709
2020;Laurea Magistrale - dm 270/04;LM-79;Scienze geofisiche;F;17
2020;Laurea Magistrale - dm 270/04;LM-79;Scienze geofisiche;M;20
2020;Laurea Magistrale - dm 270/04;LM-80;Scienze geografiche;F;33
2020;Laurea Magistrale - dm 270/04;LM-80;Scienze geografiche;M;34
2020;Laurea Magistrale - dm 270/04;LM-81;Scienze per la cooperazione allo sviluppo;F;406
2020;Laurea Magistrale - dm 270/04;LM-81;Scienze per la cooperazione allo sviluppo;M;167
2020;Laurea Magistrale - dm 270/04;LM-82;Scienze statistiche;F;229
2020;Laurea Magistrale - dm 270/04;LM-82;Scienze statistiche;M;273
2020;Laurea Magistrale - dm 270/04;LM-83;Scienze statistiche attuariali e finanziarie;F;139
2020;Laurea Magistrale - dm 270/04;LM-83;Scienze statistiche attuariali e finanziarie;M;188
2020;Laurea Magistrale - dm 270/04;LM-84;Scienze storiche;F;383
2020;Laurea Magistrale - dm 270/04;LM-84;Scienze storiche;M;642
2020;Laurea Magistrale - dm 270/04;LM-85;Scienze pedagogiche;F;3210
2020;Laurea Magistrale - dm 270/04;LM-85;Scienze pedagogiche;M;252
2020;Laurea Magistrale - dm 270/04;LM-86;Scienze zootecniche e tecnologie  animali;F;176
2020;Laurea Magistrale - dm 270/04;LM-86;Scienze zootecniche e tecnologie  animali;M;83
2020;Laurea Magistrale - dm 270/04;LM-87;Servizio sociale e politiche sociali;F;1116
2020;Laurea Magistrale - dm 270/04;LM-87;Servizio sociale e politiche sociali;M;93
2020;Laurea Magistrale - dm 270/04;LM-88;Sociologia e ricerca sociale;F;554
2020;Laurea Magistrale - dm 270/04;LM-88;Sociologia e ricerca sociale;M;216
2020;Laurea Magistrale - dm 270/04;LM-89;Storia dell'arte;F;1075
2020;Laurea Magistrale - dm 270/04;LM-89;Storia dell'arte;M;266
2020;Laurea Magistrale - dm 270/04;LM-90;Studi europei;F;123
2020;Laurea Magistrale - dm 270/04;LM-90;Studi europei;M;100
2020;Laurea Magistrale - dm 270/04;LM-91;Tecniche e metodi per la societa dell'informazione;F;36
2020;Laurea Magistrale - dm 270/04;LM-91;Tecniche e metodi per la societa dell'informazione;M;112
2020;Laurea Magistrale - dm 270/04;LM-92;Teorie della comunicazione;F;419
2020;Laurea Magistrale - dm 270/04;LM-92;Teorie della comunicazione;M;171
2020;Laurea Magistrale - dm 270/04;LM-93;Teorie e metodologie dell'e-learning e della media education;F;9
2020;Laurea Magistrale - dm 270/04;LM-93;Teorie e metodologie dell'e-learning e della media education;M;1
2020;Laurea Magistrale - dm 270/04;LM-94;Traduzione specialistica e interpretariato;F;800
2020;Laurea Magistrale - dm 270/04;LM-94;Traduzione specialistica e interpretariato;M;130
2020;Laurea Magistrale a Ciclo Unico - dm 270/04;LM-04cu;Architettura e ingegneria edile-architettura (quinquennale);F;1508
2020;Laurea Magistrale a Ciclo Unico - dm 270/04;LM-04cu;Architettura e ingegneria edile-architettura (quinquennale);M;1084
2020;Laurea Magistrale a Ciclo Unico - dm 270/04;LM-13;Farmacia e farmacia industriale;F;3131
2020;Laurea Magistrale a Ciclo Unico - dm 270/04;LM-13;Farmacia e farmacia industriale;M;957
2020;Laurea Magistrale a Ciclo Unico - dm 270/04;LM-41;Medicina e chirurgia;F;6001
2020;Laurea Magistrale a Ciclo Unico - dm 270/04;LM-41;Medicina e chirurgia;M;4762
2020;Laurea Magistrale a Ciclo Unico - dm 270/04;LM-42;Medicina veterinaria;F;511
2020;Laurea Magistrale a Ciclo Unico - dm 270/04;LM-42;Medicina veterinaria;M;216
2020;Laurea Magistrale a Ciclo Unico - dm 270/04;LM-46;Odontoiatria e protesi dentaria;F;508
2020;Laurea Magistrale a Ciclo Unico - dm 270/04;LM-46;Odontoiatria e protesi dentaria;M;597
2020;Laurea Magistrale a Ciclo Unico - dm 270/04;LM-85 bis;Scienze della formazione primaria;F;4321
2020;Laurea Magistrale a Ciclo Unico - dm 270/04;LM-85 bis;Scienze della formazione primaria;M;187
2020;Laurea Magistrale a Ciclo Unico - dm 270/04;LMG/01;Magistrali in giurisprudenza;F;8965
2020;Laurea Magistrale a Ciclo Unico - dm 270/04;LMG/01;Magistrali in giurisprudenza;M;5808
2020;Laurea Magistrale a Ciclo Unico - dm 270/04;LMR/02;Conservazione e restauro dei beni culturali;F;57
2020;Laurea Magistrale a Ciclo Unico - dm 270/04;LMR/02;Conservazione e restauro dei beni culturali;M;5
2020;Laurea Specialistica - dm 509/99;01/S;Specialistiche in antropologia culturale ed etnologia;F;2
2020;Laurea Specialistica - dm 509/99;01/S;Specialistiche in antropologia culturale ed etnologia;M;1
2020;Laurea Specialistica - dm 509/99;02/S;Specialistiche in archeologia;F;2
2020;Laurea Specialistica - dm 509/99;04/S;Specialistiche in architettura e ingegneria edile;F;4
2020;Laurea Specialistica - dm 509/99;04/S;Specialistiche in architettura e ingegneria edile;M;3
2020;Laurea Specialistica - dm 509/99;06/S;Specialistiche in biologia;F;2
2020;Laurea Specialistica - dm 509/99;06/S;Specialistiche in biologia;M;1
2020;Laurea Specialistica - dm 509/99;09/S;Specialistiche in biotecnologie mediche, veterinarie e farmaceutiche;F;1
2020;Laurea Specialistica - dm 509/99;100/S;Specialistiche in tecniche e metodi per la societa dell'informazione;M;1
2020;Laurea Specialistica - dm 509/99;101/S;Specialistiche in teoria della comunicazione;M;3
2020;Laurea Specialistica - dm 509/99;103/S;Specialistiche in teorie e metodi del disegno industriale;F;3
2020;Laurea Specialistica - dm 509/99;104/S;Specialistiche in traduzione letteraria e in traduzione tecnico-scientifica;F;1
2020;Laurea Specialistica - dm 509/99;13/S;Specialistiche in editoria, comunicazione multimediale e giornalismo;F;4
2020;Laurea Specialistica - dm 509/99;13/S;Specialistiche in editoria, comunicazione multimediale e giornalismo;M;4
2020;Laurea Specialistica - dm 509/99;15/S;Specialistiche in filologia e letterature dell'antichita;F;2
2020;Laurea Specialistica - dm 509/99;16/S;Specialistiche in filologia moderna;F;7
2020;Laurea Specialistica - dm 509/99;16/S;Specialistiche in filologia moderna;M;2
2020;Laurea Specialistica - dm 509/99;18/S;Specialistiche in filosofia teoretica, morale, politica ed estetica;F;1
2020;Laurea Specialistica - dm 509/99;18/S;Specialistiche in filosofia teoretica, morale, politica ed estetica;M;1
2020;Laurea Specialistica - dm 509/99;19/S;Specialistiche in finanza;M;1
2020;Laurea Specialistica - dm 509/99;20/S;Specialistiche in fisica;F;1
2020;Laurea Specialistica - dm 509/99;21/S;Specialistiche in geografia;M;1
2020;Laurea Specialistica - dm 509/99;22/S;Specialistiche in giurisprudenza;F;12
2020;Laurea Specialistica - dm 509/99;22/S;Specialistiche in giurisprudenza;M;6
2020;Laurea Specialistica - dm 509/99;23/S;Specialistiche in informatica;F;2
2020;Laurea Specialistica - dm 509/99;23/S;Specialistiche in informatica;M;1
2020;Laurea Specialistica - dm 509/99;25/S;Specialistiche in ingegneria aerospaziale e astronautica;F;2
2020;Laurea Specialistica - dm 509/99;25/S;Specialistiche in ingegneria aerospaziale e astronautica;M;1
2020;Laurea Specialistica - dm 509/99;26/S;Specialistiche in ingegneria biomedica;M;1
2020;Laurea Specialistica - dm 509/99;27/S;Specialistiche in ingegneria chimica;F;1
2020;Laurea Specialistica - dm 509/99;28/S;Specialistiche in ingegneria civile;F;1
2020;Laurea Specialistica - dm 509/99;28/S;Specialistiche in ingegneria civile;M;3
2020;Laurea Specialistica - dm 509/99;29/S;Specialistiche in ingegneria dell'automazione;F;1
2020;Laurea Specialistica - dm 509/99;30/S;Specialistiche in ingegneria delle telecomunicazioni;M;1
2020;Laurea Specialistica - dm 509/99;33/S;Specialistiche in ingegneria energetica e nucleare;F;1
2020;Laurea Specialistica - dm 509/99;34/S;Specialistiche in ingegneria gestionale;M;6
2020;Laurea Specialistica - dm 509/99;35/S;Specialistiche in ingegneria informatica;M;7
2020;Laurea Specialistica - dm 509/99;36/S;Specialistiche in ingegneria meccanica;F;1
2020;Laurea Specialistica - dm 509/99;36/S;Specialistiche in ingegneria meccanica;M;7
2020;Laurea Specialistica - dm 509/99;38/S;Specialistiche in ingegneria per l'ambiente e il territorio;M;1
2020;Laurea Specialistica - dm 509/99;40/S;Specialistiche in lingua e cultura italiana;F;1
2020;Laurea Specialistica - dm 509/99;40/S;Specialistiche in lingua e cultura italiana;M;1
2020;Laurea Specialistica - dm 509/99;41/S;Specialistiche in lingue e letterature afroasiatiche;F;1
2020;Laurea Specialistica - dm 509/99;42/S;Specialistiche in lingue e letterature moderne euroamericane;F;6
2020;Laurea Specialistica - dm 509/99;43/S;Specialistiche in lingue straniere per la comunicazione internazionale;F;1
2020;Laurea Specialistica - dm 509/99;44/S;Specialistiche in linguistica;F;4
2020;Laurea Specialistica - dm 509/99;44/S;Specialistiche in linguistica;M;1
2020;Laurea Specialistica - dm 509/99;45/S;Specialistiche in matematica;F;2
2020;Laurea Specialistica - dm 509/99;51/S;Specialistiche in musicologia e beni musicali;F;2
2020;Laurea Specialistica - dm 509/99;56/S;Specialistiche in programmazione e gestione dei servizi educativi e formativi;F;3
2020;Laurea Specialistica - dm 509/99;57/S;Specialistiche in programmazione e gestione delle politiche e dei servizi sociali;F;5
2020;Laurea Specialistica - dm 509/99;58/S;Specialistiche in psicologia;F;10
2020;Laurea Specialistica - dm 509/99;58/S;Specialistiche in psicologia;M;5
2020;Laurea Specialistica - dm 509/99;59/S;Specialistiche in pubblicita e comunicazione d'impresa;M;1
2020;Laurea Specialistica - dm 509/99;60/S;Specialistiche in relazioni internazionali;M;2
2020;Laurea Specialistica - dm 509/99;61/S;Specialistiche in scienza e ingegneria dei materiali;M;1
2020;Laurea Specialistica - dm 509/99;64/S;Specialistiche in scienze dell'economia;F;3
2020;Laurea Specialistica - dm 509/99;64/S;Specialistiche in scienze dell'economia;M;2
2020;Laurea Specialistica - dm 509/99;65/S;Specialistiche in scienze dell'educazione degli adulti e della formazione continua;F;2
2020;Laurea Specialistica - dm 509/99;65/S;Specialistiche in scienze dell'educazione degli adulti e della formazione continua;M;1
2020;Laurea Specialistica - dm 509/99;67/S;Specialistiche in scienze della comunicazione sociale e istituzionale;F;2
2020;Laurea Specialistica - dm 509/99;68/S;Specialistiche in scienze della natura;F;2
2020;Laurea Specialistica - dm 509/99;70/S;Specialistiche in scienze della politica;F;2
2020;Laurea Specialistica - dm 509/99;70/S;Specialistiche in scienze della politica;M;1
2020;Laurea Specialistica - dm 509/99;71/S;Specialistiche in scienze delle pubbliche amministrazioni;F;1
2020;Laurea Specialistica - dm 509/99;71/S;Specialistiche in scienze delle pubbliche amministrazioni;M;1
2020;Laurea Specialistica - dm 509/99;72/S;Specialistiche in scienze delle religioni;F;1
2020;Laurea Specialistica - dm 509/99;72/S;Specialistiche in scienze delle religioni;M;1
2020;Laurea Specialistica - dm 509/99;73/S;Specialistiche in scienze dello spettacolo e della produzione multimediale;F;1
2020;Laurea Specialistica - dm 509/99;73/S;Specialistiche in scienze dello spettacolo e della produzione multimediale;M;1
2020;Laurea Specialistica - dm 509/99;75/S;Specialistiche in scienze e tecnica dello sport;M;4
2020;Laurea Specialistica - dm 509/99;76/S;Specialistiche in scienze e tecniche delle attivita motorie preventive e adattative;F;3
2020;Laurea Specialistica - dm 509/99;77/S;Specialistiche in scienze e tecnologie agrarie;F;3
2020;Laurea Specialistica - dm 509/99;77/S;Specialistiche in scienze e tecnologie agrarie;M;1
2020;Laurea Specialistica - dm 509/99;79/S;Specialistiche in scienze e tecnologie agrozootecniche;F;1
2020;Laurea Specialistica - dm 509/99;84/S;Specialistiche in scienze economico-aziendali;F;8
2020;Laurea Specialistica - dm 509/99;84/S;Specialistiche in scienze economico-aziendali;M;13
2020;Laurea Specialistica - dm 509/99;86/S;Specialistiche in scienze geologiche;M;1
2020;Laurea Specialistica - dm 509/99;87/S;Specialistiche in scienze pedagogiche;F;2
2020;Laurea Specialistica - dm 509/99;88/S;Specialistiche in scienze per la cooperazione allo sviluppo;F;1
2020;Laurea Specialistica - dm 509/99;88/S;Specialistiche in scienze per la cooperazione allo sviluppo;M;1
2020;Laurea Specialistica - dm 509/99;89/S;Specialistiche in sociologia;F;4
2020;Laurea Specialistica - dm 509/99;91/S;Specialistiche in statistica economica, finanziaria ed attuariale;M;2
2020;Laurea Specialistica - dm 509/99;95/S;Specialistiche in storia dell'arte;F;7
2020;Laurea Specialistica - dm 509/99;95/S;Specialistiche in storia dell'arte;M;1
2020;Laurea Specialistica - dm 509/99;96/S;Specialistiche in storia della filosofia;M;1
2020;Laurea Specialistica - dm 509/99;98/S;Specialistiche in storia moderna;F;1
2020;Laurea Specialistica - dm 509/99;DS1/S;Specialistiche nelle scienze della difesa e della sicurezza;F;1
2020;Laurea Specialistica - dm 509/99;DS1/S;Specialistiche nelle scienze della difesa e della sicurezza;M;34
2020;Laurea Specialistica - dm 509/99;SNT1/S;Specialistiche nelle scienze infermieristiche e ostetriche;M;2
2020;Laurea Specialistica a Ciclo Unico - dm 509/99;04/S-cu;Scienze dell'architettura e dell'ingegneria edile - Ciclo Unico;F;110
2020;Laurea Specialistica a Ciclo Unico - dm 509/99;04/S-cu;Scienze dell'architettura e dell'ingegneria edile - Ciclo Unico;M;103
2020;Laurea Specialistica a Ciclo Unico - dm 509/99;14/S;Specialistiche in farmacia e farmacia industriale;F;241
2020;Laurea Specialistica a Ciclo Unico - dm 509/99;14/S;Specialistiche in farmacia e farmacia industriale;M;90
2020;Laurea Specialistica a Ciclo Unico - dm 509/99;46/S;Specialistiche in medicina e chirurgia;F;194
2020;Laurea Specialistica a Ciclo Unico - dm 509/99;46/S;Specialistiche in medicina e chirurgia;M;134
2020;Laurea Specialistica a Ciclo Unico - dm 509/99;47/S;Specialistiche in medicina veterinaria;F;32
2020;Laurea Specialistica a Ciclo Unico - dm 509/99;47/S;Specialistiche in medicina veterinaria;M;16
2020;Laurea Specialistica a Ciclo Unico - dm 509/99;52/S;Specialistiche in odontoiatria e protesi dentaria;F;7
2020;Laurea Specialistica a Ciclo Unico - dm 509/99;52/S;Specialistiche in odontoiatria e protesi dentaria;M;7
2019;Corsi di Laurea - vecchio ordinamento;18-bis;Scienze della Formazione Primaria - Quadriennale;F;195
2019;Corsi di Laurea - vecchio ordinamento;18-bis;Scienze della Formazione Primaria - Quadriennale;M;13
2019;Corsi di Laurea - vecchio ordinamento;31-bis;Scienze giuridiche - Quinquennale;F;3
2019;Corsi di Laurea - vecchio ordinamento;31-bis;Scienze giuridiche - Quinquennale;M;1
2019;Corsi di Laurea - vecchio ordinamento;99999;Classe non definita;F;649
2019;Corsi di Laurea - vecchio ordinamento;99999;Classe non definita;M;365
2019;Laurea  - dm 509/99;1;Biotecnologie;F;18
2019;Laurea  - dm 509/99;1;Biotecnologie;M;8
2019;Laurea  - dm 509/99;2;Scienze dei servizi giuridici;F;25
2019;Laurea  - dm 509/99;2;Scienze dei servizi giuridici;M;17
2019;Laurea  - dm 509/99;3;Scienze della mediazione linguistica;F;33
2019;Laurea  - dm 509/99;3;Scienze della mediazione linguistica;M;9
2019;Laurea  - dm 509/99;4;Scienze dell'architettura e dell'ingegneria edile;F;40
2019;Laurea  - dm 509/99;4;Scienze dell'architettura e dell'ingegneria edile;M;44
2019;Laurea  - dm 509/99;5;Lettere;F;88
2019;Laurea  - dm 509/99;5;Lettere;M;29
2019;Laurea  - dm 509/99;6;Scienze del servizio sociale;F;28
2019;Laurea  - dm 509/99;6;Scienze del servizio sociale;M;7
2019;Laurea  - dm 509/99;7;Urbanistica e scienze della pianificazione territoriale e ambientale;F;3
2019;Laurea  - dm 509/99;7;Urbanistica e scienze della pianificazione territoriale e ambientale;M;12
2019;Laurea  - dm 509/99;8;Ingegneria civile e ambientale;F;21
2019;Laurea  - dm 509/99;8;Ingegneria civile e ambientale;M;80
2019;Laurea  - dm 509/99;9;Ingegneria dell'informazione;F;21
2019;Laurea  - dm 509/99;9;Ingegneria dell'informazione;M;98
2019;Laurea  - dm 509/99;10;Ingegneria industriale;F;36
2019;Laurea  - dm 509/99;10;Ingegneria industriale;M;124
2019;Laurea  - dm 509/99;11;Lingue e culture moderne;F;72
2019;Laurea  - dm 509/99;11;Lingue e culture moderne;M;20
2019;Laurea  - dm 509/99;12;Scienze biologiche;F;60
2019;Laurea  - dm 509/99;12;Scienze biologiche;M;15
2019;Laurea  - dm 509/99;13;Scienze dei beni culturali;F;62
2019;Laurea  - dm 509/99;13;Scienze dei beni culturali;M;19
2019;Laurea  - dm 509/99;14;Scienze della comunicazione;F;68
2019;Laurea  - dm 509/99;14;Scienze della comunicazione;M;30
2019;Laurea  - dm 509/99;15;Scienze politiche e delle relazioni internazionali;F;29
2019;Laurea  - dm 509/99;15;Scienze politiche e delle relazioni internazionali;M;38
2019;Laurea  - dm 509/99;16;Scienze della Terra;F;3
2019;Laurea  - dm 509/99;16;Scienze della Terra;M;8
2019;Laurea  - dm 509/99;17;Scienze dell'economia e della gestione aziendale;F;135
2019;Laurea  - dm 509/99;17;Scienze dell'economia e della gestione aziendale;M;117
2019;Laurea  - dm 509/99;18;Scienze dell'educazione e della formazione;F;142
2019;Laurea  - dm 509/99;18;Scienze dell'educazione e della formazione;M;11
2019;Laurea  - dm 509/99;19;Scienze dell'amministrazione;F;21
2019;Laurea  - dm 509/99;19;Scienze dell'amministrazione;M;18
2019;Laurea  - dm 509/99;20;Scienze e tecnologie agrarie, agroalimentari e forestali;F;18
2019;Laurea  - dm 509/99;20;Scienze e tecnologie agrarie, agroalimentari e forestali;M;39
2019;Laurea  - dm 509/99;21;Scienze e tecnologie chimiche;F;11
2019;Laurea  - dm 509/99;21;Scienze e tecnologie chimiche;M;9
2019;Laurea  - dm 509/99;22;Scienze e tecnologie della navigazione marittima e aerea;M;2
2019;Laurea  - dm 509/99;23;Scienze e tecnologie delle arti figurative, della musica, dello spettacolo e della moda;F;18
2019;Laurea  - dm 509/99;23;Scienze e tecnologie delle arti figurative, della musica, dello spettacolo e della moda;M;10
2019;Laurea  - dm 509/99;24;Scienze e tecnologie farmaceutiche;F;30
2019;Laurea  - dm 509/99;24;Scienze e tecnologie farmaceutiche;M;11
2019;Laurea  - dm 509/99;25;Scienze e tecnologie fisiche;F;10
2019;Laurea  - dm 509/99;25;Scienze e tecnologie fisiche;M;10
2019;Laurea  - dm 509/99;26;Scienze e tecnologie informatiche;F;8
2019;Laurea  - dm 509/99;26;Scienze e tecnologie informatiche;M;49
2019;Laurea  - dm 509/99;27;Scienze e tecnologie per l'ambiente e la natura;F;9
2019;Laurea  - dm 509/99;27;Scienze e tecnologie per l'ambiente e la natura;M;12
2019;Laurea  - dm 509/99;28;Scienze economiche;F;55
2019;Laurea  - dm 509/99;28;Scienze economiche;M;41
2019;Laurea  - dm 509/99;29;Filosofia;F;23
2019;Laurea  - dm 509/99;29;Filosofia;M;19
2019;Laurea  - dm 509/99;30;Scienze geografiche;M;2
2019;Laurea  - dm 509/99;31;Scienze giuridiche;F;40
2019;Laurea  - dm 509/99;31;Scienze giuridiche;M;28
2019;Laurea  - dm 509/99;32;Scienze matematiche;F;16
2019;Laurea  - dm 509/99;32;Scienze matematiche;M;6
2019;Laurea  - dm 509/99;33;Scienze delle attivita motorie e sportive;F;30
2019;Laurea  - dm 509/99;33;Scienze delle attivita motorie e sportive;M;67
2019;Laurea  - dm 509/99;34;Scienze e tecniche psicologiche;F;65
